,date,high,low,snow,precip
19848,1950-06-19,71.0,50.0,0,6.0
19849,1950-06-20,76.0,51.0,0,0.0
19850,1950-06-21,85.0,48.0,0,3.0
19851,1950-06-22,82.0,65.0,0,2.0
19852,1950-06-23,84.0,64.0,0,6.0
19853,1950-06-24,79.0,60.0,0,92.0
19854,1950-06-25,88.0,60.0,0,0.0
19855,1950-06-26,84.0,52.0,0,0.0
19856,1950-06-27,76.0,46.0,0,0.0
19857,1950-06-28,70.0,46.0,0,0.0
19858,1950-06-29,75.0,42.0,0,2.0
19859,1950-06-30,70.0,51.0,0,0.0
23487,1950-07-01,85.0,47.0,0,0.0
23488,1950-07-02,80.0,56.0,0,0.0
23489,1950-07-03,84.0,61.0,0,15.0
23490,1950-07-04,88.0,56.0,0,0.0
23491,1950-07-05,86.0,53.0,0,0.0
23492,1950-07-06,79.0,48.0,0,0.0
23493,1950-07-07,83.0,50.0,0,0.0
23494,1950-07-08,83.0,54.0,0,0.0
23495,1950-07-09,82.0,59.0,0,0.0
23496,1950-07-10,86.0,61.0,0,0.0
23497,1950-07-11,88.0,49.0,0,0.0
23498,1950-07-12,84.0,66.0,0,149.0
23499,1950-07-13,71.0,49.0,0,0.0
23500,1950-07-14,78.0,46.0,0,0.0
23501,1950-07-15,82.0,58.0,0,215.0
23502,1950-07-16,82.0,62.0,0,246.0
23503,1950-07-17,78.0,54.0,0,45.0
23504,1950-07-18,78.0,54.0,0,0.0
23505,1950-07-19,70.0,58.0,0,75.0
23506,1950-07-20,76.0,56.0,0,29.0
23507,1950-07-21,75.0,61.0,0,0.0
23508,1950-07-22,81.0,56.0,0,0.0
23509,1950-07-23,80.0,56.0,0,105.0
23510,1950-07-24,78.0,54.0,0,0.0
23511,1950-07-25,81.0,58.0,0,0.0
23512,1950-07-26,82.0,56.0,0,0.0
23513,1950-07-27,86.0,56.0,0,0.0
23514,1950-07-28,88.0,57.0,0,0.0
23515,1950-07-29,87.0,58.0,0,0.0
23516,1950-07-30,86.0,63.0,0,140.0
23517,1950-07-31,85.0,65.0,0,54.0
27207,1950-08-01,74.0,56.0,0,10.0
27208,1950-08-02,73.0,55.0,0,0.0
27209,1950-08-03,80.0,49.0,0,0.0
27210,1950-08-04,80.0,54.0,0,0.0
27211,1950-08-05,79.0,57.0,0,0.0
27212,1950-08-06,83.0,57.0,0,0.0
27213,1950-08-07,84.0,56.0,0,0.0
27214,1950-08-08,81.0,49.0,0,44.0
27215,1950-08-09,89.0,61.0,0,0.0
27216,1950-08-10,87.0,62.0,0,125.0
27217,1950-08-11,87.0,58.0,0,0.0
27218,1950-08-12,74.0,59.0,0,0.0
27219,1950-08-13,77.0,53.0,0,0.0
27220,1950-08-14,78.0,62.0,0,0.0
27221,1950-08-15,89.0,63.0,0,0.0
27222,1950-08-16,91.0,63.0,0,0.0
27223,1950-08-17,89.0,64.0,0,13.0
27224,1950-08-18,72.0,58.0,0,0.0
27225,1950-08-19,72.0,48.0,0,0.0
27226,1950-08-20,68.0,37.0,0,0.0
27227,1950-08-21,77.0,44.0,0,0.0
27228,1950-08-22,80.0,49.0,0,0.0
27229,1950-08-23,89.0,65.0,0,0.0
27230,1950-08-24,88.0,66.0,0,0.0
27231,1950-08-25,82.0,53.0,0,0.0
27232,1950-08-26,63.0,50.0,0,0.0
27233,1950-08-27,66.0,59.0,0,5.0
27234,1950-08-28,70.0,56.0,0,46.0
27235,1950-08-29,68.0,57.0,0,4.0
27236,1950-08-30,71.0,52.0,0,0.0
27237,1950-08-31,84.0,50.0,0,0.0
30870,1950-09-01,82.0,55.0,0,0.0
30871,1950-09-02,75.0,50.0,0,0.0
30872,1950-09-03,74.0,51.0,0,0.0
30873,1950-09-04,74.0,42.0,0,0.0
30874,1950-09-05,74.0,40.0,0,0.0
30875,1950-09-06,76.0,37.0,0,0.0
30876,1950-09-07,78.0,39.0,0,0.0
30877,1950-09-08,75.0,42.0,0,0.0
30878,1950-09-09,78.0,45.0,0,0.0
30879,1950-09-10,78.0,53.0,0,0.0
30880,1950-09-11,74.0,61.0,0,11.0
30881,1950-09-12,63.0,55.0,0,0.0
30882,1950-09-13,64.0,57.0,0,0.0
30883,1950-09-14,70.0,48.0,0,0.0
30884,1950-09-15,77.0,41.0,0,0.0
30885,1950-09-16,75.0,50.0,0,0.0
30886,1950-09-17,77.0,43.0,0,0.0
30887,1950-09-18,86.0,55.0,0,5.0
30888,1950-09-19,85.0,59.0,0,0.0
30889,1950-09-20,73.0,55.0,0,0.0
30890,1950-09-21,65.0,57.0,0,123.0
30891,1950-09-22,76.0,51.0,0,0.0
30892,1950-09-23,61.0,49.0,0,0.0
30893,1950-09-24,58.0,29.0,0,0.0
30894,1950-09-25,72.0,35.0,0,0.0
30895,1950-09-26,71.0,36.0,0,0.0
30896,1950-09-27,71.0,52.0,0,0.0
30897,1950-09-28,69.0,47.0,0,25.0
30898,1950-09-29,68.0,51.0,0,29.0
30899,1950-09-30,78.0,60.0,0,0.0
34527,1950-10-01,77.0,63.0,0,0.0
34528,1950-10-02,74.0,51.0,0,9.0
34529,1950-10-03,51.0,34.0,0,0.0
34530,1950-10-04,51.0,30.0,0,0.0
34531,1950-10-05,54.0,28.0,0,0.0
34532,1950-10-06,76.0,45.0,0,0.0
34533,1950-10-07,71.0,58.0,0,49.0
34534,1950-10-08,65.0,46.0,0,15.0
34535,1950-10-09,70.0,36.0,0,0.0
34536,1950-10-10,68.0,37.0,0,0.0
34537,1950-10-11,70.0,45.0,0,0.0
34538,1950-10-12,69.0,37.0,0,0.0
34539,1950-10-13,67.0,42.0,0,0.0
34540,1950-10-14,70.0,38.0,0,0.0
34541,1950-10-15,74.0,42.0,0,0.0
34542,1950-10-16,81.0,58.0,0,0.0
34543,1950-10-17,83.0,49.0,0,0.0
34544,1950-10-18,85.0,61.0,0,0.0
34545,1950-10-19,74.0,54.0,0,0.0
34546,1950-10-20,67.0,34.0,0,0.0
34547,1950-10-21,75.0,39.0,0,0.0
34548,1950-10-22,64.0,42.0,0,0.0
34549,1950-10-23,51.0,39.0,0,0.0
34550,1950-10-24,57.0,42.0,0,0.0
34551,1950-10-25,58.0,24.0,0,0.0
34552,1950-10-26,57.0,38.0,0,0.0
34553,1950-10-27,72.0,31.0,0,0.0
34554,1950-10-28,73.0,37.0,0,0.0
34555,1950-10-29,75.0,37.0,0,0.0
34556,1950-10-30,83.0,37.0,0,0.0
34557,1950-10-31,83.0,41.0,0,0.0
38190,1950-11-01,73.0,44.0,0,0.0
38191,1950-11-02,50.0,35.0,0,0.0
38192,1950-11-03,44.0,31.0,0,0.0
38193,1950-11-04,42.0,20.0,0,0.0
38194,1950-11-05,58.0,22.0,0,0.0
38195,1950-11-06,52.0,41.0,0,0.0
38196,1950-11-07,59.0,29.0,0,0.0
38197,1950-11-08,42.0,27.0,0,0.0
38198,1950-11-09,34.0,27.0,1,30.0
38199,1950-11-10,29.0,17.0,0,0.0
38200,1950-11-11,31.0,8.0,0,0.0
38201,1950-11-12,31.0,12.0,0,0.0
38202,1950-11-13,41.0,18.0,0,0.0
38203,1950-11-14,51.0,22.0,0,0.0
38204,1950-11-15,62.0,49.0,0,0.0
38205,1950-11-16,55.0,34.0,0,0.0
38206,1950-11-17,39.0,19.0,0,0.0
38207,1950-11-18,54.0,22.0,0,0.0
38208,1950-11-19,51.0,25.0,0,0.0
38209,1950-11-20,29.0,10.0,0,0.0
38210,1950-11-21,43.0,16.0,0,0.0
38211,1950-11-22,34.0,14.0,0,0.0
38212,1950-11-23,34.0,-4.0,1,9.0
38213,1950-11-24,12.0,-7.0,0,0.0
38214,1950-11-25,25.0,10.0,0,0.0
38215,1950-11-26,30.0,18.0,0,0.0
38216,1950-11-27,26.0,16.0,0,0.0
38217,1950-11-28,28.0,20.0,0,0.0
38218,1950-11-29,34.0,8.0,0,0.0
38219,1950-11-30,25.0,13.0,0,0.0
41847,1950-12-01,28.0,8.0,0,0.0
41848,1950-12-02,31.0,27.0,2,14.0
41849,1950-12-03,28.0,9.0,1,8.0
41850,1950-12-04,21.0,-4.0,0,0.0
41851,1950-12-05,27.0,15.0,1,2.0
41852,1950-12-06,32.0,10.0,3,33.0
41853,1950-12-07,35.0,28.0,1,21.0
41854,1950-12-08,33.0,21.0,1,9.0
41855,1950-12-09,25.0,3.0,0,0.0
41856,1950-12-10,24.0,9.0,0,0.0
41857,1950-12-11,24.0,5.0,1,2.0
41858,1950-12-12,27.0,10.0,1,5.0
41859,1950-12-13,23.0,2.0,0,0.0
41860,1950-12-14,22.0,-11.0,0,0.0
41861,1950-12-15,25.0,7.0,1,6.0
41862,1950-12-16,11.0,-8.0,0,0.0
41863,1950-12-17,7.0,-23.0,0,0.0
41864,1950-12-18,12.0,-22.0,0,0.0
41865,1950-12-19,17.0,-1.0,1,5.0
41866,1950-12-20,22.0,-16.0,0,0.0
41867,1950-12-21,30.0,-1.0,0,0.0
41868,1950-12-22,31.0,6.0,0,0.0
41869,1950-12-23,40.0,16.0,0,0.0
41870,1950-12-24,39.0,6.0,0,0.0
41871,1950-12-25,8.0,4.0,0,0.0
41872,1950-12-26,9.0,-7.0,4,47.0
41873,1950-12-27,9.0,-36.0,0,0.0
41874,1950-12-28,27.0,6.0,0,0.0
41875,1950-12-29,27.0,4.0,0,0.0
41876,1950-12-30,27.0,-5.0,0,0.0
41877,1950-12-31,36.0,3.0,0,0.0
1798,1951-01-01,37.0,21.0,0,0.0
1799,1951-01-02,22.0,13.0,0,0.0
1800,1951-01-03,23.0,-8.0,4,27.0
1801,1951-01-04,25.0,9.0,0,0.0
1802,1951-01-05,25.0,8.0,1,6.0
1803,1951-01-06,13.0,-6.0,4,21.0
1804,1951-01-07,9.0,-32.0,0,0.0
1805,1951-01-08,16.0,-11.0,0,0.0
1806,1951-01-09,30.0,4.0,0,0.0
1807,1951-01-10,25.0,3.0,0,0.0
1808,1951-01-11,30.0,-12.0,0,0.0
1809,1951-01-12,32.0,-9.0,0,0.0
1810,1951-01-13,35.0,28.0,0,0.0
1811,1951-01-14,32.0,18.0,0,0.0
1812,1951-01-15,24.0,10.0,0,0.0
1813,1951-01-16,40.0,0.0,0,1.0
1814,1951-01-17,43.0,15.0,0,0.0
1815,1951-01-18,42.0,20.0,0,0.0
1816,1951-01-19,38.0,7.0,0,0.0
1817,1951-01-20,33.0,12.0,0,0.0
1818,1951-01-21,12.0,-7.0,1,1.0
1819,1951-01-22,28.0,-9.0,0,0.0
1820,1951-01-23,23.0,10.0,0,1.0
1821,1951-01-24,12.0,3.0,0,1.0
1822,1951-01-25,14.0,-6.0,0,0.0
1823,1951-01-26,12.0,-5.0,0,0.0
1824,1951-01-27,15.0,5.0,4,23.0
1825,1951-01-28,6.0,-13.0,1,5.0
1826,1951-01-29,-8.0,-26.0,0,0.0
1827,1951-01-30,2.0,-43.0,0,0.0
1828,1951-01-31,6.0,-10.0,0,0.0
5344,1951-02-01,2.0,-20.0,1,4.0
5345,1951-02-02,13.0,-38.0,0,0.0
5346,1951-02-03,32.0,-4.0,0,0.0
5347,1951-02-04,26.0,4.0,0,0.0
5348,1951-02-05,27.0,-11.0,0,0.0
5349,1951-02-06,32.0,2.0,4,39.0
5350,1951-02-07,3.0,-11.0,0,0.0
5351,1951-02-08,1.0,-25.0,0,0.0
5352,1951-02-09,7.0,-31.0,0,0.0
5353,1951-02-10,32.0,5.0,0,0.0
5354,1951-02-11,51.0,27.0,0,0.0
5355,1951-02-12,37.0,18.0,0,0.0
5356,1951-02-13,20.0,2.0,2,25.0
5357,1951-02-14,21.0,-25.0,0,0.0
5358,1951-02-15,28.0,-19.0,0,0.0
5359,1951-02-16,33.0,25.0,0,0.0
5360,1951-02-17,36.0,31.0,0,0.0
5361,1951-02-18,39.0,30.0,0,0.0
5362,1951-02-19,41.0,28.0,0,0.0
5363,1951-02-20,35.0,23.0,0,0.0
5364,1951-02-21,38.0,26.0,0,0.0
5365,1951-02-22,32.0,17.0,0,0.0
5366,1951-02-23,32.0,26.0,0,0.0
5367,1951-02-24,44.0,25.0,0,0.0
5368,1951-02-25,51.0,37.0,1,15.0
5369,1951-02-26,48.0,35.0,0,67.0
5370,1951-02-27,40.0,30.0,0,0.0
5371,1951-02-28,38.0,21.0,0,0.0
8878,1951-03-01,36.0,15.0,2,33.0
8879,1951-03-02,30.0,14.0,0,0.0
8880,1951-03-03,37.0,19.0,4,113.0
8881,1951-03-04,31.0,4.0,0,0.0
8882,1951-03-05,45.0,16.0,0,0.0
8883,1951-03-06,44.0,31.0,0,0.0
8884,1951-03-07,35.0,8.0,0,0.0
8885,1951-03-08,27.0,8.0,0,0.0
8886,1951-03-09,26.0,-2.0,0,0.0
8887,1951-03-10,34.0,23.0,0,0.0
8888,1951-03-11,43.0,26.0,4,27.0
8889,1951-03-12,43.0,23.0,8,36.0
8890,1951-03-13,48.0,21.0,1,13.0
8891,1951-03-14,38.0,21.0,0,3.0
8892,1951-03-15,32.0,12.0,0,0.0
8893,1951-03-16,37.0,-6.0,0,0.0
8894,1951-03-17,36.0,6.0,0,0.0
8895,1951-03-18,34.0,14.0,0,3.0
8896,1951-03-19,14.0,3.0,1,7.0
8897,1951-03-20,15.0,2.0,0,0.0
8898,1951-03-21,19.0,-4.0,0,0.0
8899,1951-03-22,46.0,0.0,0,0.0
8900,1951-03-23,40.0,22.0,0,0.0
8901,1951-03-24,29.0,4.0,3,15.0
8902,1951-03-25,38.0,5.0,0,0.0
8903,1951-03-26,42.0,27.0,0,0.0
8904,1951-03-27,50.0,40.0,0,0.0
8905,1951-03-28,42.0,35.0,0,33.0
8906,1951-03-29,38.0,34.0,0,39.0
8907,1951-03-30,37.0,27.0,2,16.0
8908,1951-03-31,39.0,30.0,1,9.0
12540,1951-04-01,36.0,28.0,1,10.0
12541,1951-04-02,37.0,24.0,0,0.0
12542,1951-04-03,45.0,22.0,0,0.0
12543,1951-04-04,49.0,24.0,0,0.0
12544,1951-04-05,55.0,20.0,0,0.0
12545,1951-04-06,50.0,32.0,0,7.0
12546,1951-04-07,44.0,35.0,0,149.0
12547,1951-04-08,46.0,34.0,0,8.0
12548,1951-04-09,52.0,30.0,0,4.0
12549,1951-04-10,46.0,30.0,0,0.0
12550,1951-04-11,48.0,36.0,0,0.0
12551,1951-04-12,44.0,37.0,0,59.0
12552,1951-04-13,44.0,35.0,0,30.0
12553,1951-04-14,49.0,33.0,0,0.0
12554,1951-04-15,42.0,29.0,0,0.0
12555,1951-04-16,36.0,27.0,0,0.0
12556,1951-04-17,49.0,19.0,0,0.0
12557,1951-04-18,49.0,41.0,0,0.0
12558,1951-04-19,51.0,23.0,0,0.0
12559,1951-04-20,55.0,30.0,0,0.0
12560,1951-04-21,53.0,37.0,0,57.0
12561,1951-04-22,43.0,31.0,0,116.0
12562,1951-04-23,57.0,29.0,0,0.0
12563,1951-04-24,48.0,36.0,0,9.0
12564,1951-04-25,49.0,42.0,0,79.0
12565,1951-04-26,63.0,28.0,0,30.0
12566,1951-04-27,70.0,45.0,0,0.0
12567,1951-04-28,77.0,48.0,0,3.0
12568,1951-04-29,76.0,54.0,0,75.0
12569,1951-04-30,76.0,57.0,0,0.0
16198,1951-05-01,84.0,62.0,0,40.0
16199,1951-05-02,79.0,59.0,0,0.0
16200,1951-05-03,76.0,49.0,0,0.0
16201,1951-05-04,72.0,48.0,0,0.0
16202,1951-05-05,59.0,41.0,0,0.0
16203,1951-05-06,57.0,41.0,0,53.0
16204,1951-05-07,69.0,38.0,0,0.0
16205,1951-05-08,73.0,40.0,0,0.0
16206,1951-05-09,72.0,49.0,0,0.0
16207,1951-05-10,60.0,42.0,0,0.0
16208,1951-05-11,69.0,30.0,0,0.0
16209,1951-05-12,77.0,34.0,0,0.0
16210,1951-05-13,75.0,45.0,0,0.0
16211,1951-05-14,77.0,50.0,0,0.0
16212,1951-05-15,80.0,63.0,0,0.0
16213,1951-05-16,78.0,66.0,0,5.0
16214,1951-05-17,71.0,58.0,0,0.0
16215,1951-05-18,83.0,58.0,0,0.0
16216,1951-05-19,79.0,58.0,0,0.0
16217,1951-05-20,79.0,52.0,0,47.0
16218,1951-05-21,75.0,47.0,0,0.0
16219,1951-05-22,71.0,55.0,0,6.0
16220,1951-05-23,75.0,40.0,0,0.0
16221,1951-05-24,78.0,41.0,0,0.0
16222,1951-05-25,77.0,59.0,0,5.0
16223,1951-05-26,62.0,53.0,0,35.0
16224,1951-05-27,65.0,52.0,0,5.0
16225,1951-05-28,75.0,55.0,0,0.0
16226,1951-05-29,79.0,55.0,0,3.0
16227,1951-05-30,81.0,50.0,0,0.0
16228,1951-05-31,77.0,59.0,0,12.0
19860,1951-06-01,71.0,63.0,0,94.0
19861,1951-06-02,72.0,54.0,0,138.0
19862,1951-06-03,72.0,50.0,0,0.0
19863,1951-06-04,58.0,38.0,0,0.0
19864,1951-06-05,65.0,37.0,0,0.0
19865,1951-06-06,70.0,42.0,0,0.0
19866,1951-06-07,69.0,43.0,0,0.0
19867,1951-06-08,72.0,57.0,0,2.0
19868,1951-06-09,75.0,53.0,0,0.0
19869,1951-06-10,75.0,46.0,0,0.0
19870,1951-06-11,77.0,57.0,0,0.0
19871,1951-06-12,81.0,49.0,0,0.0
19872,1951-06-13,80.0,49.0,0,0.0
19873,1951-06-14,79.0,49.0,0,0.0
19874,1951-06-15,77.0,53.0,0,0.0
19875,1951-06-16,82.0,60.0,0,0.0
19876,1951-06-17,83.0,60.0,0,0.0
19877,1951-06-18,73.0,59.0,0,0.0
19878,1951-06-19,80.0,58.0,0,8.0
19879,1951-06-20,78.0,58.0,0,0.0
19880,1951-06-21,75.0,56.0,0,0.0
19881,1951-06-22,68.0,56.0,0,3.0
19882,1951-06-23,78.0,60.0,0,0.0
19883,1951-06-24,75.0,64.0,0,0.0
19884,1951-06-25,73.0,49.0,0,0.0
19885,1951-06-26,79.0,60.0,0,472.0
19886,1951-06-27,77.0,54.0,0,0.0
19887,1951-06-28,73.0,52.0,0,73.0
19888,1951-06-29,75.0,49.0,0,0.0
19889,1951-06-30,70.0,49.0,0,0.0
23518,1951-07-01,76.0,49.0,0,0.0
23519,1951-07-02,71.0,51.0,0,0.0
23520,1951-07-03,79.0,62.0,0,83.0
23521,1951-07-04,78.0,55.0,0,0.0
23522,1951-07-05,73.0,45.0,0,0.0
23523,1951-07-06,79.0,52.0,0,0.0
23524,1951-07-07,90.0,67.0,0,0.0
23525,1951-07-08,87.0,63.0,0,141.0
23526,1951-07-09,81.0,57.0,0,31.0
23527,1951-07-10,77.0,61.0,0,3.0
23528,1951-07-11,65.0,59.0,0,38.0
23529,1951-07-12,77.0,59.0,0,2.0
23530,1951-07-13,81.0,62.0,0,5.0
23531,1951-07-14,83.0,56.0,0,0.0
23532,1951-07-15,86.0,58.0,0,0.0
23533,1951-07-16,83.0,64.0,0,49.0
23534,1951-07-17,81.0,65.0,0,87.0
23535,1951-07-18,85.0,65.0,0,0.0
23536,1951-07-19,78.0,51.0,0,0.0
23537,1951-07-20,81.0,50.0,0,0.0
23538,1951-07-21,85.0,70.0,0,112.0
23539,1951-07-22,84.0,63.0,0,0.0
23540,1951-07-23,88.0,57.0,0,0.0
23541,1951-07-24,87.0,58.0,0,0.0
23542,1951-07-25,86.0,60.0,0,0.0
23543,1951-07-26,88.0,63.0,0,0.0
23544,1951-07-27,89.0,68.0,0,0.0
23545,1951-07-28,83.0,64.0,0,0.0
23546,1951-07-29,85.0,58.0,0,0.0
23547,1951-07-30,82.0,60.0,0,0.0
23548,1951-07-31,83.0,62.0,0,25.0
27238,1951-08-01,85.0,57.0,0,0.0
27239,1951-08-02,83.0,67.0,0,0.0
27240,1951-08-03,80.0,58.0,0,0.0
27241,1951-08-04,77.0,49.0,0,0.0
27242,1951-08-05,71.0,60.0,0,0.0
27243,1951-08-06,76.0,61.0,0,364.0
27244,1951-08-07,83.0,64.0,0,0.0
27245,1951-08-08,82.0,59.0,0,98.0
27246,1951-08-09,80.0,55.0,0,0.0
27247,1951-08-10,78.0,57.0,0,0.0
27248,1951-08-11,77.0,58.0,0,0.0
27249,1951-08-12,73.0,49.0,0,0.0
27250,1951-08-13,70.0,57.0,0,96.0
27251,1951-08-14,66.0,60.0,0,0.0
27252,1951-08-15,67.0,62.0,0,108.0
27253,1951-08-16,74.0,50.0,0,3.0
27254,1951-08-17,75.0,51.0,0,106.0
27255,1951-08-18,71.0,48.0,0,0.0
27256,1951-08-19,77.0,54.0,0,24.0
27257,1951-08-20,71.0,56.0,0,0.0
27258,1951-08-21,72.0,51.0,0,9.0
27259,1951-08-22,75.0,48.0,0,0.0
27260,1951-08-23,76.0,47.0,0,0.0
27261,1951-08-24,76.0,57.0,0,0.0
27262,1951-08-25,77.0,61.0,0,0.0
27263,1951-08-26,84.0,65.0,0,41.0
27264,1951-08-27,84.0,62.0,0,0.0
27265,1951-08-28,88.0,63.0,0,0.0
27266,1951-08-29,83.0,66.0,0,0.0
27267,1951-08-30,90.0,72.0,0,0.0
27268,1951-08-31,81.0,62.0,0,3.0
30900,1951-09-01,64.0,55.0,0,0.0
30901,1951-09-02,64.0,57.0,0,0.0
30902,1951-09-03,69.0,52.0,0,0.0
30903,1951-09-04,76.0,51.0,0,0.0
30904,1951-09-05,69.0,58.0,0,6.0
30905,1951-09-06,72.0,53.0,0,30.0
30906,1951-09-07,70.0,49.0,0,13.0
30907,1951-09-08,73.0,47.0,0,0.0
30908,1951-09-09,68.0,60.0,0,11.0
30909,1951-09-10,74.0,54.0,0,97.0
30910,1951-09-11,84.0,52.0,0,0.0
30911,1951-09-12,79.0,57.0,0,0.0
30912,1951-09-13,73.0,48.0,0,8.0
30913,1951-09-14,70.0,49.0,0,0.0
30914,1951-09-15,63.0,46.0,0,3.0
30915,1951-09-16,69.0,35.0,0,0.0
30916,1951-09-17,73.0,42.0,0,0.0
30917,1951-09-18,77.0,37.0,0,0.0
30918,1951-09-19,79.0,45.0,0,0.0
30919,1951-09-20,76.0,61.0,0,0.0
30920,1951-09-21,73.0,48.0,0,0.0
30921,1951-09-22,59.0,43.0,0,13.0
30922,1951-09-23,66.0,41.0,0,0.0
30923,1951-09-24,58.0,41.0,0,13.0
30924,1951-09-25,58.0,32.0,0,0.0
30925,1951-09-26,76.0,48.0,0,0.0
30926,1951-09-27,64.0,39.0,0,0.0
30927,1951-09-28,65.0,30.0,0,0.0
30928,1951-09-29,53.0,28.0,0,0.0
30929,1951-09-30,77.0,47.0,0,0.0
34558,1951-10-01,83.0,50.0,0,0.0
34559,1951-10-02,83.0,53.0,0,0.0
34560,1951-10-03,78.0,60.0,0,142.0
34561,1951-10-04,72.0,55.0,0,49.0
34562,1951-10-05,68.0,51.0,0,0.0
34563,1951-10-06,53.0,46.0,0,0.0
34564,1951-10-07,46.0,40.0,0,4.0
34565,1951-10-08,54.0,26.0,0,0.0
34566,1951-10-09,65.0,41.0,0,3.0
34567,1951-10-10,66.0,42.0,0,0.0
34568,1951-10-11,73.0,38.0,0,0.0
34569,1951-10-12,73.0,39.0,0,0.0
34570,1951-10-13,71.0,52.0,0,0.0
34571,1951-10-14,64.0,56.0,0,0.0
34572,1951-10-15,74.0,36.0,0,0.0
34573,1951-10-16,65.0,46.0,0,33.0
34574,1951-10-17,46.0,42.0,0,5.0
34575,1951-10-18,42.0,38.0,0,11.0
34576,1951-10-19,48.0,28.0,0,27.0
34577,1951-10-20,55.0,39.0,0,0.0
34578,1951-10-21,58.0,44.0,0,113.0
34579,1951-10-22,58.0,40.0,0,66.0
34580,1951-10-23,43.0,37.0,0,0.0
34581,1951-10-24,55.0,28.0,0,0.0
34582,1951-10-25,62.0,40.0,0,0.0
34583,1951-10-26,56.0,39.0,0,0.0
34584,1951-10-27,45.0,27.0,0,0.0
34585,1951-10-28,48.0,29.0,0,0.0
34586,1951-10-29,64.0,31.0,0,0.0
34587,1951-10-30,58.0,35.0,0,0.0
34588,1951-10-31,39.0,25.0,0,0.0
38220,1951-11-01,31.0,15.0,0,0.0
38221,1951-11-02,28.0,9.0,0,0.0
38222,1951-11-03,29.0,9.0,0,0.0
38223,1951-11-04,19.0,3.0,2,11.0
38224,1951-11-05,29.0,-9.0,0,0.0
38225,1951-11-06,30.0,-3.0,0,0.0
38226,1951-11-07,32.0,14.0,0,0.0
38227,1951-11-08,46.0,11.0,0,0.0
38228,1951-11-09,58.0,22.0,0,0.0
38229,1951-11-10,60.0,25.0,0,0.0
38230,1951-11-11,55.0,21.0,0,0.0
38231,1951-11-12,57.0,49.0,0,62.0
38232,1951-11-13,58.0,39.0,0,22.0
38233,1951-11-14,45.0,31.0,0,4.0
38234,1951-11-15,35.0,27.0,0,1.0
38235,1951-11-16,28.0,24.0,1,3.0
38236,1951-11-17,26.0,17.0,0,0.0
38237,1951-11-18,28.0,12.0,0,0.0
38238,1951-11-19,27.0,7.0,0,0.0
38239,1951-11-20,42.0,20.0,0,0.0
38240,1951-11-21,46.0,32.0,0,0.0
38241,1951-11-22,35.0,21.0,0,0.0
38242,1951-11-23,27.0,3.0,0,2.0
38243,1951-11-24,25.0,-3.0,0,0.0
38244,1951-11-25,28.0,11.0,0,0.0
38245,1951-11-26,29.0,16.0,3,26.0
38246,1951-11-27,38.0,1.0,0,0.0
38247,1951-11-28,43.0,20.0,0,0.0
38248,1951-11-29,47.0,27.0,0,0.0
38249,1951-11-30,50.0,24.0,0,0.0
41878,1951-12-01,51.0,31.0,0,0.0
41879,1951-12-02,51.0,28.0,0,0.0
41880,1951-12-03,60.0,44.0,0,0.0
41881,1951-12-04,45.0,32.0,0,0.0
41882,1951-12-05,45.0,30.0,0,0.0
41883,1951-12-06,53.0,38.0,0,0.0
41884,1951-12-07,53.0,35.0,0,0.0
41885,1951-12-08,36.0,30.0,0,0.0
41886,1951-12-09,32.0,23.0,1,4.0
41887,1951-12-10,34.0,16.0,0,0.0
41888,1951-12-11,33.0,14.0,0,0.0
41889,1951-12-12,22.0,12.0,0,0.0
41890,1951-12-13,17.0,1.0,0,0.0
41891,1951-12-14,13.0,7.0,0,0.0
41892,1951-12-15,8.0,-7.0,1,5.0
41893,1951-12-16,8.0,-13.0,0,0.0
41894,1951-12-17,11.0,-9.0,0,0.0
41895,1951-12-18,12.0,-1.0,4,22.0
41896,1951-12-19,20.0,-8.0,0,0.0
41897,1951-12-20,24.0,19.0,0,0.0
41898,1951-12-21,22.0,2.0,3,15.0
41899,1951-12-22,9.0,-2.0,0,0.0
41900,1951-12-23,8.0,-5.0,1,7.0
41901,1951-12-24,9.0,-17.0,0,0.0
41902,1951-12-25,23.0,7.0,2,25.0
41903,1951-12-26,16.0,-7.0,0,0.0
41904,1951-12-27,13.0,-23.0,0,0.0
41905,1951-12-28,30.0,12.0,0,0.0
41906,1951-12-29,38.0,9.0,0,0.0
41907,1951-12-30,36.0,15.0,0,0.0
41908,1951-12-31,36.0,22.0,0,0.0
1829,1952-01-01,22.0,-2.0,0,0.0
1830,1952-01-02,15.0,-9.0,0,0.0
1831,1952-01-03,30.0,-5.0,0,0.0
1832,1952-01-04,26.0,1.0,0,0.0
1833,1952-01-05,27.0,17.0,0,0.0
1834,1952-01-06,25.0,12.0,0,0.0
1835,1952-01-07,29.0,6.0,0,0.0
1836,1952-01-08,35.0,23.0,5,34.0
1837,1952-01-09,32.0,17.0,0,0.0
1838,1952-01-10,25.0,13.0,0,0.0
1839,1952-01-11,38.0,14.0,0,0.0
1840,1952-01-12,35.0,5.0,0,0.0
1841,1952-01-13,29.0,5.0,0,0.0
1842,1952-01-14,45.0,23.0,0,0.0
1843,1952-01-15,42.0,25.0,0,64.0
1844,1952-01-16,37.0,23.0,0,0.0
1845,1952-01-17,37.0,22.0,0,0.0
1846,1952-01-18,36.0,15.0,0,0.0
1847,1952-01-19,39.0,32.0,0,22.0
